bill_id,session_id,bill_number,status,status_desc,status_date,title,description,committee_id,committee,last_action_date,last_action,url,state_link
255360,81,LD351,6,Failed,2011-03-01,"An Act Concerning Motorcycle Safety","An Act Concerning Motorcycle Safety",0,,2011-03-01,"(S) Pursuant to Joint Rule 310.3 Placed in Legislative Files (DEAD)",https://legiscan.com/ME/bill/LD351/2011,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=351&snum=125
255288,81,LD352,4,Passed,2011-04-14,"An Act To Amend the Laws Governing Criminal History Record Information","An Act To Amend the Laws Governing Criminal History Record Information",0,,2011-04-14,"(S) Under suspension of the Rules PASSED TO BE ENACTED - Emergency -2/3 Elected Required in concurrence",https://legiscan.com/ME/bill/LD352/2011,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=352&snum=125
255652,81,LD353,6,Failed,2011-04-28,"An Act Regarding Agencies Contracted by the Department of Health and Human Services To Provide Regulatory Oversight and Billing Services","An Act Regarding Agencies Contracted by the Department of Health and Human Services To Provide Regulatory Oversight and Billing Services",0,,2011-04-28,"(S) Pursuant to Joint Rule 310.3 Placed in Legislative Files (DEAD)",https://legiscan.com/ME/bill/LD353/2011,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=353&snum=125
255683,81,LD354,6,Failed,2011-03-21,"Resolve, To Improve the Intersection of Route 1 and Manktown Road in Waldoboro","Resolve, To Improve the Intersection of Route 1 and Manktown Road in Waldoboro",0,,2011-03-21,"(S) Pursuant to Joint Rule 310.3 Placed in Legislative Files (DEAD)",https://legiscan.com/ME/bill/LD354/2011,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=354&snum=125
255687,81,LD355,6,Failed,2011-05-11,"An Act To Apply the Federal Truth in Lending Act in Maine","An Act To Apply the Federal Truth in Lending Act in Maine",0,,2011-05-11,"(S) Pursuant to Joint Rule 310.3 Placed in Legislative Files (DEAD)",https://legiscan.com/ME/bill/LD355/2011,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=355&snum=125
255305,81,LD356,6,Failed,2011-03-24,"An Act To Prohibit the Use of Certain Motorboats on Lily Pond in Deer Isle","An Act To Prohibit the Use of Certain Motorboats on Lily Pond in Deer Isle",0,,2011-03-24,"(S) Pursuant to Joint Rule 310.3 Placed in Legislative Files (DEAD)",https://legiscan.com/ME/bill/LD356/2011,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=356&snum=125
255308,81,LD357,6,Failed,2011-04-14,"An Act To Repeal Motor Vehicle Inspection Requirements","An Act To Repeal Motor Vehicle Inspection Requirements",0,,2011-04-14,"(S) Pursuant to Joint Rule 310.3 Placed in Legislative Files (DEAD)",https://legiscan.com/ME/bill/LD357/2011,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=357&snum=125
255298,81,LD358,4,Passed,2011-05-16,"An Act To Exempt from the Income Tax Military Survivors Annuity Payments","An Act To Exempt from the Income Tax Military Survivors Annuity Payments",0,,2011-05-16,"(S) PASSED TO BE ENACTED in concurrence",https://legiscan.com/ME/bill/LD358/2011,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=358&snum=125
255486,81,LD359,4,Passed,2012-05-16,"An Act To Authorize a General Fund Bond Issue for Wastewater and Drinking Water Revolving Loan Funds","An Act To Authorize a General Fund Bond Issue for Wastewater and Drinking Water Revolving Loan Funds",0,,2012-05-16,"(S) Under suspension of the Rules PASSED TO BE ENACTED - 2/3 Present Required, in concurrence.",https://legiscan.com/ME/bill/LD359/2011,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=359&snum=125
255673,81,LD360,4,Passed,2011-06-29,"An Act To Amend the Maine Certificate of Need Act of 2002","An Act To Amend the Maine Certificate of Need Act of 2002",0,,2011-06-29,"(S) Under suspension of the Rules in concurrence PASSED TO BE ENACTED in concurrence",https://legiscan.com/ME/bill/LD360/2011,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=360&snum=125
255444,81,LD361,4,Passed,2011-05-16,"Resolve, To Evaluate the Energy Use of the State House and the Burton M. Cross State Office Building","Resolve, To Evaluate the Energy Use of the State House and the Burton M. Cross State Office Building",0,,2011-05-16,"(S) FINALLY PASSED in concurrence",https://legiscan.com/ME/bill/LD361/2011,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=361&snum=125
255567,81,LD362,6,Failed,2012-01-24,"Resolve, Directing the Department of Conservation To Acquire an Easement To Provide Access to the Dead River","Resolve, Directing the Department of Conservation To Acquire an Easement To Provide Access to the Dead River",0,,2012-01-24,"(S) Pursuant to Joint Rule 310.3 Placed in Legislative Files (DEAD)",https://legiscan.com/ME/bill/LD362/2011,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=362&snum=125
255401,81,LD363,6,Failed,2011-06-02,"An Act To Facilitate Local Food Production","An Act To Facilitate Local Food Production",0,,2011-06-02,"(S) Taken from the table by the President On motion by Senator SHERMAN of Aroostook Bill and accompanying papers INDEFINITELY POSTPONED in concurrence Placed in Legislative Files (DEAD)",https://legiscan.com/ME/bill/LD363/2011,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=363&snum=125
255476,81,LD364,6,Failed,2011-05-05,"Resolve, Directing Updated Review and Evaluation of Maine's Mental Health Parity Law","Resolve, Directing Updated Review and Evaluation of Maine's Mental Health Parity Law",0,,2011-05-05,"(S) Pursuant to Joint Rule 310.3 Placed in Legislative Files (DEAD)",https://legiscan.com/ME/bill/LD364/2011,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=364&snum=125
255448,81,LD365,6,Failed,2011-03-30,"An Act Pertaining to Railroad Crossing Fees","An Act Pertaining to Railroad Crossing Fees",0,,2011-03-30,"(S) Placed in Legislative Files (DEAD)",https://legiscan.com/ME/bill/LD365/2011,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=365&snum=125
255327,81,LD366,6,Failed,2011-05-12,"An Act Regarding the Sale of Raw Milk","An Act Regarding the Sale of Raw Milk",0,,2011-05-12,"(S) Placed in Legislative Files (DEAD)",https://legiscan.com/ME/bill/LD366/2011,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=366&snum=125
255636,81,LD367,4,Passed,2011-03-24,"An Act To Amend the Laws Regarding Noncommercial Foreign Vessels","An Act To Amend the Laws Regarding Noncommercial Foreign Vessels",0,,2011-03-29,"(S) PASSED TO BE ENACTED in concurrence",https://legiscan.com/ME/bill/LD367/2011,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=367&snum=125
255622,81,LD368,6,Failed,2011-05-19,"An Act To Require Full Disclosure by Insurance Carriers Using Credit Ratings","An Act To Require Full Disclosure by Insurance Carriers Using Credit Ratings",0,,2011-05-19,"(S) Placed in Legislative Files (DEAD)",https://legiscan.com/ME/bill/LD368/2011,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=368&snum=125
255435,81,LD369,4,Passed,2011-03-22,"An Act To Authorize the Sale of Surplus Property to Nonprofit Animal Shelters","An Act To Authorize the Sale of Surplus Property to Nonprofit Animal Shelters",0,,2011-03-23,"(S) PASSED TO BE ENACTED in concurrence",https://legiscan.com/ME/bill/LD369/2011,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=369&snum=125
255553,81,LD370,6,Failed,2011-04-14,"An Act To Modify Vehicle Inspection Fees","An Act To Modify Vehicle Inspection Fees",0,,2011-04-14,"(S) Pursuant to Joint Rule 310.3 Placed in Legislative Files (DEAD)",https://legiscan.com/ME/bill/LD370/2011,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=370&snum=125
255506,81,LD371,6,Failed,2011-03-03,"An Act To Control Costs to the Lobster Industry","An Act To Control Costs to the Lobster Industry",0,,2011-03-03,"(S) Pursuant to Joint Rule 310.3 Placed in Legislative Files (DEAD)",https://legiscan.com/ME/bill/LD371/2011,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=371&snum=125
255657,81,LD372,4,Passed,2011-05-26,"An Act To Reduce Deer Predation","An Act To Reduce Deer Predation",0,,2012-05-17,"(S) Under suspension of the Rules PASSED TO BE ENACTED, in concurrence.",https://legiscan.com/ME/bill/LD372/2011,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=372&snum=125
255419,81,LD373,4,Passed,2011-05-26,"An Act To Provide for Equal Rights of Appeal for the State and Defendants Concerning Post-judgment DNA Analysis","An Act To Provide for Equal Rights of Appeal for the State and Defendants Concerning Post-judgment DNA Analysis",0,,2011-05-26,"(S) Under suspension of the Rules PASSED TO BE ENACTED in concurrence",https://legiscan.com/ME/bill/LD373/2011,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=373&snum=125
255649,81,LD374,6,Failed,2011-03-24,"An Act To Change the Method of Calculation of Child Support","An Act To Change the Method of Calculation of Child Support",0,,2011-03-24,"(S) Pursuant to Joint Rule 310.3 Placed in Legislative Files (DEAD)",https://legiscan.com/ME/bill/LD374/2011,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=374&snum=125
255272,81,LD375,4,Passed,2011-05-16,"Resolve, Directing the Commissioner of Professional and Financial Regulation To Convene a Working Group To Review the Laws and Rules Governing Boilers","Resolve, Directing the Commissioner of Professional and Financial Regulation To Convene a Working Group To Review the Laws and Rules Governing Boilers",0,,2011-05-16,"(S) FINALLY PASSED - Emergency 2/3 Elected Required in concurrence",https://legiscan.com/ME/bill/LD375/2011,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=375&snum=125
255341,81,LD376,4,Passed,2011-04-28,"Resolve, To Complete the Timely and Appropriate Redesign of Shared Living Services for Adults with Intellectual Disabilities and Autism","Resolve, To Complete the Timely and Appropriate Redesign of Shared Living Services for Adults with Intellectual Disabilities and Autism",0,,2011-04-28,"(S) Under suspension of the Rules FINALLY PASSED - Emergency 2/3 Elected Required in concurrence",https://legiscan.com/ME/bill/LD376/2011,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=376&snum=125
255356,81,LD377,6,Failed,2011-03-31,"An Act To Ensure That a Licensee Is Notified of a Driver's License Suspension","An Act To Ensure That a Licensee Is Notified of a Driver's License Suspension",0,,2011-03-31,"(S) Pursuant to Joint Rule 310.3 Placed in Legislative Files (DEAD)",https://legiscan.com/ME/bill/LD377/2011,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=377&snum=125
255598,81,LD378,4,Passed,2011-04-28,"An Act To Allow the Transfer of Commercial Whitewater Rafting Trips under Extenuating Conditions","An Act To Allow the Transfer of Commercial Whitewater Rafting Trips under Extenuating Conditions",0,,2011-04-28,"(S) Under suspension of the Rules PASSED TO BE ENACTED - Emergency -2/3 Elected Required in concurrence",https://legiscan.com/ME/bill/LD378/2011,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=378&snum=125
255390,81,LD379,6,Failed,2011-03-08,"An Act To Stop Unfunded Mandates Concerning Waste Discharge Licenses","An Act To Stop Unfunded Mandates Concerning Waste Discharge Licenses",0,,2011-03-08,"(S) Pursuant to Joint Rule 310.3 Placed in Legislative Files (DEAD)",https://legiscan.com/ME/bill/LD379/2011,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=379&snum=125
255492,81,LD380,4,Passed,2011-05-23,"An Act To Enhance Enforcement of Civil Orders of Arrest","An Act To Enhance Enforcement of Civil Orders of Arrest",0,,2011-05-23,"(S) Under suspension of the Rules PASSED TO BE ENACTED in concurrence",https://legiscan.com/ME/bill/LD380/2011,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=380&snum=125
255467,81,LD381,6,Failed,2012-05-15,"An Act To Establish a New Method of Determining the State Budget","An Act To Establish a New Method of Determining the State Budget",0,,2012-05-15,"(S) Pursuant to Joint Rule 310.3 Placed in Legislative Files (DEAD)",https://legiscan.com/ME/bill/LD381/2011,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=381&snum=125
255568,81,LD382,6,Failed,2011-05-12,"Resolve, Authorizing Adjustments to Payments under the Dairy Stabilization Program","Resolve, Authorizing Adjustments to Payments under the Dairy Stabilization Program",0,,2011-05-12,"(S) Pursuant to Joint Rule 310.3 Placed in Legislative Files (DEAD)",https://legiscan.com/ME/bill/LD382/2011,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=382&snum=125
255511,81,LD383,6,Failed,2011-05-19,"An Act To Eliminate the Annual Indexing of Fuel Tax Rates","An Act To Eliminate the Annual Indexing of Fuel Tax Rates",0,,2011-05-19,"(S) Pursuant to Joint Rule 310.3 Placed in Legislative Files (DEAD)",https://legiscan.com/ME/bill/LD383/2011,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=383&snum=125
255493,81,LD384,6,Failed,2012-05-31,"An Act To Provide Incentives To Foster Economic Growth and Build Infrastructure in the State","An Act To Provide Incentives To Foster Economic Growth and Build Infrastructure in the State",0,,2012-05-31,"(S) In possession of the Senate when the Senate ADJOURNED SINE DIE and PLACED IN THE LEGISLATIVE FILES (DEAD).",https://legiscan.com/ME/bill/LD384/2011,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=384&snum=125
255395,81,LD385,4,Passed,2011-06-02,"An Act To Amend the School Administrative Unit Consolidation Laws","An Act To Amend the School Administrative Unit Consolidation Laws",0,,2011-06-03,"(S) PASSED TO BE ENACTED in concurrence",https://legiscan.com/ME/bill/LD385/2011,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=385&snum=125
255487,81,LD386,6,Failed,2011-06-07,"An Act To Implement the Recommendations of the Working Group Concerning Domestic Violence and Firearms","An Act To Implement the Recommendations of the Working Group Concerning Domestic Violence and Firearms",0,,2011-06-07,"(S) on motion by Senator Whittemore of somerset majority ought not to pass report accepted in concurrence Placed in Legislative Files (DEAD)",https://legiscan.com/ME/bill/LD386/2011,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=386&snum=125
260035,81,LD387,4,Passed,2011-04-14,"An Act To Amend the Natural Resources Protection Act Regarding Coastal Sand Dune Systems","An Act To Amend the Natural Resources Protection Act Regarding Coastal Sand Dune Systems",0,,2011-04-27,"(S) 34 Yeas - 0 Nays- 0 Excused - 1 Absent",https://legiscan.com/ME/bill/LD387/2011,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=387&snum=125
259655,81,LD388,6,Failed,2011-03-15,"An Act To Allow a Personal Representative To Obtain a Copy of a Death Certificate and To Direct the Department of Health and Human Services To Amend Its Rules Governing Vital Records Fees","An Act To Allow a Personal Representative To Obtain a Copy of a Death Certificate and To Direct the Department of Health and Human Services To Amend Its Rules Governing Vital Records Fees",0,,2011-03-15,"(S) Pursuant to Joint Rule 310.3 Placed in Legislative Files (DEAD)",https://legiscan.com/ME/bill/LD388/2011,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=388&snum=125
260380,81,LD389,6,Failed,2011-04-28,"An Act To Exempt Certain Necessary School Auxiliary Buildings for New Mechanical Systems from Referendum Requirements","An Act To Exempt Certain Necessary School Auxiliary Buildings for New Mechanical Systems from Referendum Requirements",0,,2011-04-28,"(S) Placed in Legislative Files (DEAD)",https://legiscan.com/ME/bill/LD389/2011,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=389&snum=125
259912,81,LD390,6,Failed,2011-06-30,"Resolve, To Implement Certain Recommendations of the Governor's Task Force on Expanding Access to Oral Health Care for Maine People","Resolve, To Implement Certain Recommendations of the Governor's Task Force on Expanding Access to Oral Health Care for Maine People",0,,2011-06-30,"(S) IN POSSESSION OF THE SENATE WHEN THE SENATE ADJOURNED SINE DIE AND PLACED IN THE LEGISLATIVE FILES (DEAD)",https://legiscan.com/ME/bill/LD390/2011,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=390&snum=125
260081,81,LD391,4,Passed,2011-04-06,"An Act Concerning Models for Teacher and Principal Evaluations","An Act Concerning Models for Teacher and Principal Evaluations",0,,2011-04-07,"(S) PASSED TO BE ENACTED in concurrence",https://legiscan.com/ME/bill/LD391/2011,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=391&snum=125
260170,81,LD392,6,Failed,2011-05-24,"An Act To Amend the Requirements for Publishing Municipal Legal Notices","An Act To Amend the Requirements for Publishing Municipal Legal Notices",0,,2011-05-24,"(S) Under suspension of the Rules On motion by Senator COURTNEY of York The Senate INSISTED To FAILure PASSAGE TO BE ENGROSSED Placed in Legislative Files (DEAD)",https://legiscan.com/ME/bill/LD392/2011,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=392&snum=125
260016,81,LD393,4,Passed,2011-06-07,"An Act To Implement the Recommendations Regarding the Legislative Review of the Allocation of Slot Machine Revenue","An Act To Implement the Recommendations Regarding the Legislative Review of the Allocation of Slot Machine Revenue",0,,2011-06-07,"(S) Under suspension of the Rules PASSED TO BE ENACTED in concurrence",https://legiscan.com/ME/bill/LD393/2011,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=393&snum=125
260207,81,LD402,6,Failed,2011-03-21,"An Act To Improve Credit Reporting Regarding Consumers without a Credit History","An Act To Improve Credit Reporting Regarding Consumers without a Credit History",0,,2011-03-21,"(S) Pursuant to Joint Rule 310.3 Placed in Legislative Files (DEAD)",https://legiscan.com/ME/bill/LD402/2011,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=402&snum=125
260188,81,LD403,4,Passed,2011-06-08,"Resolve, To Encourage School Administrative Units To Adopt a Mission Statement for Each of the Public Schools Operated by the School Administrative Unit","Resolve, To Encourage School Administrative Units To Adopt a Mission Statement for Each of the Public Schools Operated by the School Administrative Unit",0,,2011-06-08,"(S) Under suspension of the Rules FINALLY PASSED in concurrence",https://legiscan.com/ME/bill/LD403/2011,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=403&snum=125
259688,81,LD404,4,Passed,2011-05-26,"An Act To Assist School Administrative Units in Providing Health Insurance to Their Employees","An Act To Assist School Administrative Units in Providing Health Insurance to Their Employees",0,,2011-05-26,"(S) Under suspension of the Rules PASSED TO BE ENACTED in concurrence",https://legiscan.com/ME/bill/LD404/2011,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=404&snum=125
259851,81,LD405,6,Failed,2011-03-31,"An Act To Clarify Charitable Status for Property Tax Exemption","An Act To Clarify Charitable Status for Property Tax Exemption",0,,2011-03-31,"(S) Pursuant to Joint Rule 310.3 Placed in Legislative Files (DEAD)",https://legiscan.com/ME/bill/LD405/2011,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=405&snum=125
260286,81,LD406,6,Failed,2011-04-28,"Resolve, To Clarify the Scope of Practice of Licensed Alcohol and Drug Counselors Regarding Tobacco Use","Resolve, To Clarify the Scope of Practice of Licensed Alcohol and Drug Counselors Regarding Tobacco Use",0,,2011-04-28,"(S) Pursuant to Joint Rule 310.3 Placed in Legislative Files (DEAD)",https://legiscan.com/ME/bill/LD406/2011,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=406&snum=125
259867,81,LD407,4,Passed,2011-04-26,"An Act To Clarify the Dig Safe Standards","An Act To Clarify the Dig Safe Standards",0,,2011-04-27,"(S) PASSED TO BE ENACTED - Emergency -2/3 Elected Required in concurrence",https://legiscan.com/ME/bill/LD407/2011,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=407&snum=125
259846,81,LD408,6,Failed,2011-03-03,"Resolve, To Study the Sustainability of the Harness Racing Industry","Resolve, To Study the Sustainability of the Harness Racing Industry",0,,2011-03-03,"(S) The Senate ADHERED To REFERENCE to Committee on Agriculture, Conservation and Forestry Placed in Legislative Files (DEAD)",https://legiscan.com/ME/bill/LD408/2011,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=408&snum=125
259859,81,LD409,6,Failed,2012-03-06,"An Act To Authorize a General Fund Bond Issue for Research and Development for Technology Advancement","An Act To Authorize a General Fund Bond Issue for Research and Development for Technology Advancement",0,,2012-03-06,"(S) Pursuant to Joint Rule 310.3 Placed in Legislative Files (DEAD)",https://legiscan.com/ME/bill/LD409/2011,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=409&snum=125
260422,81,LD410,6,Failed,2011-05-05,"An Act To Repeal the Provisions in the Insurance Laws Governing Guaranteed Issue and Community Rating","An Act To Repeal the Provisions in the Insurance Laws Governing Guaranteed Issue and Community Rating",0,,2011-05-05,"(S) Pursuant to Joint Rule 310.3 Placed in Legislative Files (DEAD)",https://legiscan.com/ME/bill/LD410/2011,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=410&snum=125
259663,81,LD411,4,Passed,2011-04-14,"Resolve, Regarding Legislative Review of Portions of Chapter 305: Permit by Rule Standards, Section 16, Activities in Coastal Dunes, a Major Substantive Rule of the Department of Environmental Protection","Resolve, Regarding Legislative Review of Portions of Chapter 305: Permit by Rule Standards, Section 16, Activities in Coastal Dunes, a Major Substantive Rule of the Department of Environmental Protection",0,,2011-04-14,"(S) Under suspension of the Rules FINALLY PASSED - Emergency 2/3 Elected Required in concurrence",https://legiscan.com/ME/bill/LD411/2011,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=411&snum=125
259771,81,LD412,4,Passed,2011-04-07,"Resolve, Regarding Legislative Review of Portions of Chapter 882: Designation of Bisphenol A as a Priority Chemical and Regulation of Bisphenol A in Children's Products, a Major Substantive Rule of the Department of Environmental Protection","Resolve, Regarding Legislative Review of Portions of Chapter 882: Designation of Bisphenol A as a Priority Chemical and Regulation of Bisphenol A in Children's Products, a Major Substantive Rule of the Department of Environmental Protection",0,,2011-04-12,"(S) FINALLY PASSED - Emergency 2/3 Elected Required in concurrence Roll Call Ordered Roll Call # 33 35 Yeas - 0 Nays- 0 Excused - 0 Absent",https://legiscan.com/ME/bill/LD412/2011,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=412&snum=125
265477,81,LD438,6,Failed,2011-03-29,"An Act To Provide Seed Money for the Construction of Senior Housing in the Town of Newport","An Act To Provide Seed Money for the Construction of Senior Housing in the Town of Newport",0,,2011-03-29,"(S) Pursuant to Joint Rule 310.3 Placed in Legislative Files (DEAD)",https://legiscan.com/ME/bill/LD438/2011,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=438&snum=125
265483,81,LD439,6,Failed,2011-05-24,"Resolve, To Waive the Fine That the Department of Environmental Protection Imposed on Arthur Drolet in Connection with the Removal of Underground Petroleum Storage Tanks","Resolve, To Waive the Fine That the Department of Environmental Protection Imposed on Arthur Drolet in Connection with the Removal of Underground Petroleum Storage Tanks",0,,2011-05-24,"(S) Placed in Legislative Files (DEAD) Roll Call Ordered Roll Call # 96 33 Yeas - 2 Nays- 0 Excused - 0 Absent",https://legiscan.com/ME/bill/LD439/2011,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=439&snum=125
264686,81,LD440,4,Passed,2011-04-28,"An Act To Allow Employees of the Maine School of Science and Mathematics to Join the State's Group Health Plan","An Act To Allow Employees of the Maine School of Science and Mathematics to Join the State's Group Health Plan",0,,2011-04-28,"(S) Under suspension of the Rules PASSED TO BE ENACTED - Emergency -2/3 Elected Required in concurrence",https://legiscan.com/ME/bill/LD440/2011,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=440&snum=125
264693,81,LD441,4,Passed,2011-06-07,"An Act To Reform Telecommunications Taxation","An Act To Reform Telecommunications Taxation",0,,2011-06-29,"(S) PASSED TO BE ENACTED in concurrence",https://legiscan.com/ME/bill/LD441/2011,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=441&snum=125
265444,81,LD442,6,Failed,2011-05-11,"An Act To Allow Year-round Placement of Cobble-trapping Fences behind Established Seawalls","An Act To Allow Year-round Placement of Cobble-trapping Fences behind Established Seawalls",0,,2011-05-11,"(S) Pursuant to Joint Rule 310.3 Placed in Legislative Files (DEAD)",https://legiscan.com/ME/bill/LD442/2011,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=442&snum=125
264828,81,LD443,4,Passed,2011-04-06,"An Act To Require Prompt MaineCare Decisions on Care for Children with Life-threatening Conditions","An Act To Require Prompt MaineCare Decisions on Care for Children with Life-threatening Conditions",0,,2011-04-07,"(S) PASSED TO BE ENACTED in concurrence",https://legiscan.com/ME/bill/LD443/2011,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=443&snum=125
265504,81,LD444,6,Failed,2011-04-14,"An Act To Require Annual Evaluation of Public School Teachers","An Act To Require Annual Evaluation of Public School Teachers",0,,2011-04-14,"(S) Pursuant to Joint Rule 310.3 Placed in Legislative Files (DEAD)",https://legiscan.com/ME/bill/LD444/2011,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=444&snum=125
265451,81,LD445,4,Passed,2011-05-05,"Resolve, Directing the Department of Inland Fisheries and Wildlife To Study Scents Used in Hunting Deer and Renderings Used in Deer Feed","Resolve, Directing the Department of Inland Fisheries and Wildlife To Study Scents Used in Hunting Deer and Renderings Used in Deer Feed",0,,2011-05-10,"(S) Under suspension of the Rules FINALLY PASSED in concurrence",https://legiscan.com/ME/bill/LD445/2011,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=445&snum=125
264714,81,LD446,4,Passed,2011-06-09,"An Act To Allow Law Enforcement Officers from Out of State To Carry Concealed Firearms","An Act To Allow Law Enforcement Officers from Out of State To Carry Concealed Firearms",0,,2011-06-10,"(S) PASSED TO BE ENACTED in concurrence",https://legiscan.com/ME/bill/LD446/2011,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=446&snum=125
265219,81,LD447,6,Failed,2011-05-25,"An Act To Raise the Minimum Wage","An Act To Raise the Minimum Wage",0,,2011-05-25,"(S) Placed in Legislative Files (DEAD)",https://legiscan.com/ME/bill/LD447/2011,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=447&snum=125
264915,81,LD448,6,Failed,2011-05-31,"An Act To Allow a Valid Claim against a Dissolved Corporation","An Act To Allow a Valid Claim against a Dissolved Corporation",0,,2011-05-31,"(S) Placed in Legislative Files (DEAD) Roll Call # 126 18 Yeas - 15 Nays- 1 Excused - 1 Absent",https://legiscan.com/ME/bill/LD448/2011,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=448&snum=125
265045,81,LD449,6,Failed,2011-03-17,"An Act To Remove the Restriction against a Spouse's Working in a School Administrative Unit in which the Other Spouse Serves on the School Board","An Act To Remove the Restriction against a Spouse's Working in a School Administrative Unit in which the Other Spouse Serves on the School Board",0,,2011-03-17,"(S) Placed in Legislative Files (DEAD)",https://legiscan.com/ME/bill/LD449/2011,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=449&snum=125
264658,81,LD450,6,Failed,2011-03-29,"An Act To Auction Off Moose Permits to Maine Guides","An Act To Auction Off Moose Permits to Maine Guides",0,,2011-03-29,"(S) Pursuant to Joint Rule 310.3 Placed in Legislative Files (DEAD)",https://legiscan.com/ME/bill/LD450/2011,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=450&snum=125
265127,81,LD451,6,Failed,2011-05-17,"Resolve, To Study Adoption of the Streamlined Sales and Use Tax Agreement","Resolve, To Study Adoption of the Streamlined Sales and Use Tax Agreement",0,,2011-05-17,"(S) 18 Yeas - 17 Nays- 0 Excused - 0 Absent",https://legiscan.com/ME/bill/LD451/2011,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=451&snum=125
264945,81,LD452,6,Failed,2011-03-29,"An Act To Provide MaineCare Reimbursement for Pastoral Counselors","An Act To Provide MaineCare Reimbursement for Pastoral Counselors",0,,2011-03-29,"(S) Pursuant to Joint Rule 310.3 Placed in Legislative Files (DEAD)",https://legiscan.com/ME/bill/LD452/2011,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=452&snum=125
