bill_id,session_id,bill_number,status,status_desc,status_date,title,description,committee_id,committee,last_action_date,last_action,url,state_link
1471836,1806,LD722,4,Passed,2021-06-02,"Resolve, To Study the Establishment of the Maine Climate Corps","Resolve, To Study the Establishment of the Maine Climate Corps",0,,2021-06-02,"FINALLY PASSED, in concurrence.",https://legiscan.com/ME/bill/LD722/2021,https://legislature.maine.gov/legis/bills/display_ps.asp?LD=722&snum=130
1471945,1806,LD723,6,Failed,2021-06-02,"An Act To Amend the Laws Establishing Regional School Units","An Act To Amend the Laws Establishing Regional School Units",0,,2021-06-02,"Pursuant to Joint Rule 310.3 Placed in Legislative Files (DEAD)",https://legiscan.com/ME/bill/LD723/2021,https://legislature.maine.gov/legis/bills/display_ps.asp?LD=723&snum=130
1471751,1806,LD724,6,Failed,2021-05-19,"An Act To Base the Vehicle and Mobile Home Excise Tax on Actual Value","An Act To Base the Vehicle and Mobile Home Excise Tax on Actual Value",0,,2021-05-19,"Pursuant to Joint Rule 310.3 Placed in Legislative Files (DEAD)",https://legiscan.com/ME/bill/LD724/2021,https://legislature.maine.gov/legis/bills/display_ps.asp?LD=724&snum=130
1471924,1806,LD725,6,Failed,2021-06-09,"An Act To Improve Transparency in State Code and License Violations by Making Public the Names of Complainants","An Act To Improve Transparency in State Code and License Violations by Making Public the Names of Complainants",0,,2021-06-09,"Pursuant to Joint Rule 310.3 Placed in Legislative Files (DEAD)",https://legiscan.com/ME/bill/LD725/2021,https://legislature.maine.gov/legis/bills/display_ps.asp?LD=725&snum=130
1472003,1806,LD726,6,Failed,2021-05-19,"An Act To Combat Climate Change and Address Its Impact in Maine","An Act To Combat Climate Change and Address Its Impact in Maine",0,,2021-05-19,"Pursuant to Joint Rule 310.3 Placed in Legislative Files (DEAD)",https://legiscan.com/ME/bill/LD726/2021,https://legislature.maine.gov/legis/bills/display_ps.asp?LD=726&snum=130
1471966,1806,LD727,4,Passed,2021-07-02,"Resolve, To Eliminate the Asset Test for the Supplemental Nutrition Assistance Program","Resolve, To Eliminate the Asset Test for the Supplemental Nutrition Assistance Program",0,,2021-07-02,"FINALLY PASSED in concurrence",https://legiscan.com/ME/bill/LD727/2021,https://legislature.maine.gov/legis/bills/display_ps.asp?LD=727&snum=130
1472029,1806,LD734,6,Failed,2022-05-09,"An Act To Set a Minimum Wage for School Support Staff","An Act To Set a Minimum Wage for School Support Staff",0,,2022-05-09,"In possession of the Senate when the Legislature adjourned Sine Die and was placed in the Legislative Files. (DEAD)",https://legiscan.com/ME/bill/LD734/2021,https://legislature.maine.gov/legis/bills/display_ps.asp?LD=734&snum=130
1472122,1806,LD735,6,Failed,2021-06-02,"An Act To Establish a Funding Mechanism To Protect Private Roads Endangered by Climate Action Impacts","An Act To Establish a Funding Mechanism To Protect Private Roads Endangered by Climate Action Impacts",0,,2021-06-02,"Pursuant to Joint Rule 310.3 Placed in Legislative Files (DEAD)",https://legiscan.com/ME/bill/LD735/2021,https://legislature.maine.gov/legis/bills/display_ps.asp?LD=735&snum=130
1472371,1806,LD736,4,Passed,2022-03-24,"An Act To Enhance the Ecological Reserve System","An Act To Enhance the Ecological Reserve System",0,,2022-03-24,"PASSED TO BE ENACTED, in concurrence.",https://legiscan.com/ME/bill/LD736/2021,https://legislature.maine.gov/legis/bills/display_ps.asp?LD=736&snum=130
1472502,1806,LD737,4,Passed,2021-06-16,"An Act To Increase the Value of Property Exempt from Attachment and Execution","An Act To Increase the Value of Property Exempt from Attachment and Execution",0,,2021-06-16,"PASSED TO BE ENACTED, in concurrence.",https://legiscan.com/ME/bill/LD737/2021,https://legislature.maine.gov/legis/bills/display_ps.asp?LD=737&snum=130
1472353,1806,LD738,6,Failed,2021-06-02,"An Act To Provide High-quality Health Care for All Maine Residents","An Act To Provide High-quality Health Care for All Maine Residents",0,,2021-06-02,"Pursuant to Joint Rule 310.3 Placed in Legislative Files (DEAD)",https://legiscan.com/ME/bill/LD738/2021,https://legislature.maine.gov/legis/bills/display_ps.asp?LD=738&snum=130
1472040,1806,LD739,6,Failed,2021-05-19,"An Act Regarding Credible Allegations of Fraud by MaineCare Providers","An Act Regarding Credible Allegations of Fraud by MaineCare Providers",0,,2021-05-19,"Pursuant to Joint Rule 310.3 Placed in Legislative Files (DEAD)",https://legiscan.com/ME/bill/LD739/2021,https://legislature.maine.gov/legis/bills/display_ps.asp?LD=739&snum=130
1472374,1806,LD740,6,Failed,2021-05-19,"An Act To Provide Municipalities a Percentage of the Revenue Generated from the Taxes Imposed on the Sale of Recreational Marijuana in Those Municipalities","An Act To Provide Municipalities a Percentage of the Revenue Generated from the Taxes Imposed on the Sale of Recreational Marijuana in Those Municipalities",0,,2021-05-19,"Pursuant to Joint Rule 310.3 Placed in Legislative Files (DEAD)",https://legiscan.com/ME/bill/LD740/2021,https://legislature.maine.gov/legis/bills/display_ps.asp?LD=740&snum=130
1472119,1806,LD741,6,Failed,2021-05-19,"An Act To Establish a Bill of Rights for Maine Residents 65 Years of Age and Older","An Act To Establish a Bill of Rights for Maine Residents 65 Years of Age and Older",0,,2021-05-19,"Pursuant to Joint Rule 310.3 Placed in Legislative Files (DEAD)",https://legiscan.com/ME/bill/LD741/2021,https://legislature.maine.gov/legis/bills/display_ps.asp?LD=741&snum=130
1472052,1806,LD742,6,Failed,2021-05-19,"Resolve, To Track Youth Mental Health during the COVID-19 Public Health Emergency by Ensuring the Maine Integrated Youth Health Survey Is Conducted during the 2020-2021 School Year","Resolve, To Track Youth Mental Health during the COVID-19 Public Health Emergency by Ensuring the Maine Integrated Youth Health Survey Is Conducted during the 2020-2021 School Year",0,,2021-05-19,"Pursuant to Joint Rule 310.3 Placed in Legislative Files (DEAD)",https://legiscan.com/ME/bill/LD742/2021,https://legislature.maine.gov/legis/bills/display_ps.asp?LD=742&snum=130
1472406,1806,LD743,6,Failed,2021-04-28,"An Act To Amend the Laws Governing Invasive Aquatic Species","An Act To Amend the Laws Governing Invasive Aquatic Species",0,,2021-04-28,"Pursuant to Joint Rule 310.3 Placed in Legislative Files (DEAD)",https://legiscan.com/ME/bill/LD743/2021,https://legislature.maine.gov/legis/bills/display_ps.asp?LD=743&snum=130
1472320,1806,LD744,6,Failed,2021-06-02,"An Act To Extend the Right-of-way Surrounding Power Lines for the Purpose of Tree Trimming","An Act To Extend the Right-of-way Surrounding Power Lines for the Purpose of Tree Trimming",0,,2021-06-02,"Pursuant to Joint Rule 310.3 Placed in Legislative Files (DEAD)",https://legiscan.com/ME/bill/LD744/2021,https://legislature.maine.gov/legis/bills/display_ps.asp?LD=744&snum=130
1472419,1806,LD745,4,Passed,2021-06-10,"Resolve, Directing the Maine Vaccine Board To Review and Make Recommendations Regarding Expanding the Universal Childhood Immunization Program To Include Adults","Resolve, Directing the Maine Vaccine Board To Review and Make Recommendations Regarding Expanding the Universal Childhood Immunization Program To Include Adults",0,,2021-06-10,"FINALLY PASSED, in concurrence.",https://legiscan.com/ME/bill/LD745/2021,https://legislature.maine.gov/legis/bills/display_ps.asp?LD=745&snum=130
1472234,1806,LD746,6,Failed,2021-06-08,"An Act Regarding Remote Participation in Municipal Meetings","An Act Regarding Remote Participation in Municipal Meetings",0,,2021-06-08,"Pursuant to Joint Rule 310.3 Placed in Legislative Files (DEAD)",https://legiscan.com/ME/bill/LD746/2021,https://legislature.maine.gov/legis/bills/display_ps.asp?LD=746&snum=130
1472078,1806,LD747,4,Passed,2021-06-16,"An Act Regarding Civil Mental Health Evaluations of Former Criminal Defendants","An Act Regarding Civil Mental Health Evaluations of Former Criminal Defendants",0,,2021-06-16,"PASSED TO BE ENACTED, in concurrence.",https://legiscan.com/ME/bill/LD747/2021,https://legislature.maine.gov/legis/bills/display_ps.asp?LD=747&snum=130
1472488,1806,LD748,6,Failed,2021-06-17,"An Act To Remove Coverage under the MaineCare Program for Abortions Not Covered by Medicaid","An Act To Remove Coverage under the MaineCare Program for Abortions Not Covered by Medicaid",0,,2021-06-17,"Placed in Legislative Files (DEAD)",https://legiscan.com/ME/bill/LD748/2021,https://legislature.maine.gov/legis/bills/display_ps.asp?LD=748&snum=130
1472022,1806,LD749,6,Failed,2021-06-02,"An Act To Establish a Council on Health Systems Development","An Act To Establish a Council on Health Systems Development",0,,2021-06-02,"Pursuant to Joint Rule 310.3 Placed in Legislative Files (DEAD)",https://legiscan.com/ME/bill/LD749/2021,https://legislature.maine.gov/legis/bills/display_ps.asp?LD=749&snum=130
1472158,1806,LD750,6,Failed,2021-06-09,"An Act To Increase Transparency of and Lower Health Care Costs","An Act To Increase Transparency of and Lower Health Care Costs",0,,2021-06-09,"Placed in Legislative Files (DEAD)",https://legiscan.com/ME/bill/LD750/2021,https://legislature.maine.gov/legis/bills/display_ps.asp?LD=750&snum=130
1472025,1806,LD751,6,Failed,2021-06-09,"An Act To Allow Employers To Shop for Competitive Health Plan Options","An Act To Allow Employers To Shop for Competitive Health Plan Options",0,,2021-06-09,"Placed in Legislative Files (DEAD)",https://legiscan.com/ME/bill/LD751/2021,https://legislature.maine.gov/legis/bills/display_ps.asp?LD=751&snum=130
1472253,1806,LD752,6,Failed,2021-06-03,"An Act To Increase Patients' Access to Quality Doctors","An Act To Increase Patients' Access to Quality Doctors",0,,2021-06-03,"Pursuant to Joint Rule 310.3 Placed in Legislative Files (DEAD)",https://legiscan.com/ME/bill/LD752/2021,https://legislature.maine.gov/legis/bills/display_ps.asp?LD=752&snum=130
1472169,1806,LD753,6,Failed,2021-06-08,"An Act To Increase Transparency in the Legislature by Removing Certain Freedom of Access Act Exemptions","An Act To Increase Transparency in the Legislature by Removing Certain Freedom of Access Act Exemptions",0,,2021-06-08,"Placed in Legislative Files (DEAD)",https://legiscan.com/ME/bill/LD753/2021,https://legislature.maine.gov/legis/bills/display_ps.asp?LD=753&snum=130
1472336,1806,LD754,6,Failed,2021-05-19,"An Act To Promote Municipal Climate Action","An Act To Promote Municipal Climate Action",0,,2021-05-19,"Pursuant to Joint Rule 310.3 Placed in Legislative Files (DEAD)",https://legiscan.com/ME/bill/LD754/2021,https://legislature.maine.gov/legis/bills/display_ps.asp?LD=754&snum=130
1472142,1806,LD755,6,Failed,2021-04-28,"An Act Regarding Monhegan Plantation","An Act Regarding Monhegan Plantation",0,,2021-04-28,"Pursuant to Joint Rule 310.3 Placed in Legislative Files (DEAD)",https://legiscan.com/ME/bill/LD755/2021,https://legislature.maine.gov/legis/bills/display_ps.asp?LD=755&snum=130
1472318,1806,LD756,4,Passed,2022-04-25,"An Act Regarding Criminal Services for Juveniles","An Act Regarding Criminal Services for Juveniles",0,,2022-04-25,"PASSED TO BE ENACTED, in concurrence.",https://legiscan.com/ME/bill/LD756/2021,https://legislature.maine.gov/legis/bills/display_ps.asp?LD=756&snum=130
1472276,1806,LD757,6,Failed,2021-06-02,"An Act Concerning Large-scale Water Extraction","An Act Concerning Large-scale Water Extraction",0,,2021-06-02,"Pursuant to Joint Rule 310.3 Placed in Legislative Files (DEAD)",https://legiscan.com/ME/bill/LD757/2021,https://legislature.maine.gov/legis/bills/display_ps.asp?LD=757&snum=130
1472462,1806,LD758,6,Failed,2021-05-19,"Resolve, To Study Streamlining the Background Check Process for State-licensed Professions That Require Background Checks","Resolve, To Study Streamlining the Background Check Process for State-licensed Professions That Require Background Checks",0,,2021-05-19,"Pursuant to Joint Rule 310.3 Placed in Legislative Files (DEAD)",https://legiscan.com/ME/bill/LD758/2021,https://legislature.maine.gov/legis/bills/display_ps.asp?LD=758&snum=130
1472131,1806,LD759,4,Passed,2021-06-18,"An Act To Amend the Child Endangerment Laws To Include Certain Unauthorized Access to a Loaded Firearm","An Act To Amend the Child Endangerment Laws To Include Certain Unauthorized Access to a Loaded Firearm",0,,2021-06-18,"PASSED TO BE ENACTED, in concurrence.",https://legiscan.com/ME/bill/LD759/2021,https://legislature.maine.gov/legis/bills/display_ps.asp?LD=759&snum=130
1472268,1806,LD760,6,Failed,2021-04-28,"An Act To Clarify the Disclosure of Records under the Child and Family Services and Child Protection Act","An Act To Clarify the Disclosure of Records under the Child and Family Services and Child Protection Act",0,,2021-04-28,"Pursuant to Joint Rule 310.3 Placed in Legislative Files (DEAD)",https://legiscan.com/ME/bill/LD760/2021,https://legislature.maine.gov/legis/bills/display_ps.asp?LD=760&snum=130
1472206,1806,LD761,6,Failed,2022-05-09,"An Act To Establish the Maine Community College System Pell Grant Match Program","An Act To Establish the Maine Community College System Pell Grant Match Program",0,,2022-05-09,"In possession of the Senate when the Legislature adjourned Sine Die and was placed in the Legislative Files. (DEAD)",https://legiscan.com/ME/bill/LD761/2021,https://legislature.maine.gov/legis/bills/display_ps.asp?LD=761&snum=130
1472161,1806,LD762,6,Failed,2021-04-28,"An Act To Clarify the Response to Truancy under the Child and Family Services and Child Protection Act","An Act To Clarify the Response to Truancy under the Child and Family Services and Child Protection Act",0,,2021-04-28,"Pursuant to Joint Rule 310.3 Placed in Legislative Files (DEAD)",https://legiscan.com/ME/bill/LD762/2021,https://legislature.maine.gov/legis/bills/display_ps.asp?LD=762&snum=130
1472453,1806,LD763,4,Passed,2021-06-15,"An Act To Allow State Vehicles Assigned to Certain Maine Emergency Management Agency Employees To Be Used for Commuting","An Act To Allow State Vehicles Assigned to Certain Maine Emergency Management Agency Employees To Be Used for Commuting",0,,2021-06-15,"PASSED TO BE ENACTED, in concurrence.",https://legiscan.com/ME/bill/LD763/2021,https://legislature.maine.gov/legis/bills/display_ps.asp?LD=763&snum=130
1472212,1806,LD764,4,Passed,2021-07-02,"An Act To Authorize the Maine Emergency Management Agency To Requisition Food Supplies for Emergency Use or Special Duty Assignments","An Act To Authorize the Maine Emergency Management Agency To Requisition Food Supplies for Emergency Use or Special Duty Assignments",0,,2021-07-02,"PASSED TO BE ENACTED in concurrence",https://legiscan.com/ME/bill/LD764/2021,https://legislature.maine.gov/legis/bills/display_ps.asp?LD=764&snum=130
1472063,1806,LD765,4,Passed,2021-06-10,"An Act To Provide for Judicial Review in Compliance with the Federal Family First Prevention Services Act","An Act To Provide for Judicial Review in Compliance with the Federal Family First Prevention Services Act",0,,2021-06-10,"PASSED TO BE ENACTED, in concurrence.",https://legiscan.com/ME/bill/LD765/2021,https://legislature.maine.gov/legis/bills/display_ps.asp?LD=765&snum=130
1472164,1806,LD766,4,Passed,2021-06-07,"An Act To Ensure the Safety of Certain State Employees by Allowing Disclosure of Certain Confidential Information in Limited Circumstances","An Act To Ensure the Safety of Certain State Employees by Allowing Disclosure of Certain Confidential Information in Limited Circumstances",0,,2021-06-07,"PASSED TO BE ENACTED, in concurrence.",https://legiscan.com/ME/bill/LD766/2021,https://legislature.maine.gov/legis/bills/display_ps.asp?LD=766&snum=130
1472110,1806,LD767,6,Failed,2021-05-19,"An Act To Allow the Participation of Marine Patrol Officers in Proceedings for Administrative Suspension of a License or Certificate","An Act To Allow the Participation of Marine Patrol Officers in Proceedings for Administrative Suspension of a License or Certificate",0,,2021-05-19,"Pursuant to Joint Rule 310.3 Placed in Legislative Files (DEAD)",https://legiscan.com/ME/bill/LD767/2021,https://legislature.maine.gov/legis/bills/display_ps.asp?LD=767&snum=130
1472155,1806,LD768,4,Passed,2021-06-08,"Resolve, Directing the Department of Economic and Community Development and a Representative from the Office of the Governor To Study the Softwood Pulp Industry","Resolve, Directing the Department of Economic and Community Development and a Representative from the Office of the Governor To Study the Softwood Pulp Industry",0,,2021-06-08,"FINALLY PASSED, in concurrence.",https://legiscan.com/ME/bill/LD768/2021,https://legislature.maine.gov/legis/bills/display_ps.asp?LD=768&snum=130
1472490,1806,LD769,4,Passed,2021-06-15,"An Act To Increase the Availability of Mental Health Services for a Defendant Who Has Been Found Incompetent To Stand Trial","An Act To Increase the Availability of Mental Health Services for a Defendant Who Has Been Found Incompetent To Stand Trial",0,,2021-06-15,"PASSED TO BE ENACTED, in concurrence.",https://legiscan.com/ME/bill/LD769/2021,https://legislature.maine.gov/legis/bills/display_ps.asp?LD=769&snum=130
1472092,1806,LD770,4,Passed,2021-06-08,"An Act To Apply the Civil Trespass Law to Hunting Dogs","An Act To Apply the Civil Trespass Law to Hunting Dogs",0,,2021-06-08,"FINALLY PASSED, in concurrence.",https://legiscan.com/ME/bill/LD770/2021,https://legislature.maine.gov/legis/bills/display_ps.asp?LD=770&snum=130
1472498,1806,LD771,4,Passed,2021-06-08,"An Act To Amend the Laws Governing Wastewater Treatment Plant Operator Certification","An Act To Amend the Laws Governing Wastewater Treatment Plant Operator Certification",0,,2021-06-08,"PASSED TO BE ENACTED, in concurrence.",https://legiscan.com/ME/bill/LD771/2021,https://legislature.maine.gov/legis/bills/display_ps.asp?LD=771&snum=130
1472223,1806,LD772,4,Passed,2021-06-03,"An Act To Permit Naloxone Possession, Prescription, Administration and Distribution in Public and Private Schools","An Act To Permit Naloxone Possession, Prescription, Administration and Distribution in Public and Private Schools",0,,2021-06-03,"PASSED TO BE ENACTED, in concurrence.",https://legiscan.com/ME/bill/LD772/2021,https://legislature.maine.gov/legis/bills/display_ps.asp?LD=772&snum=130
1472326,1806,LD773,6,Failed,2022-05-09,"An Act To Assist Public School Students and Families Who Are Homeless","An Act To Assist Public School Students and Families Who Are Homeless",0,,2022-05-09,"In possession of the Senate when the Legislature adjourned Sine Die and was placed in the Legislative Files. (DEAD)",https://legiscan.com/ME/bill/LD773/2021,https://legislature.maine.gov/legis/bills/display_ps.asp?LD=773&snum=130
1472341,1806,LD774,6,Failed,2021-06-02,"An Act To Promote Minimum Wage Consistency","An Act To Promote Minimum Wage Consistency",0,,2021-06-02,"Placed in Legislative Files (DEAD)",https://legiscan.com/ME/bill/LD774/2021,https://legislature.maine.gov/legis/bills/display_ps.asp?LD=774&snum=130
1472249,1806,LD775,4,Passed,2021-06-08,"An Act To Include within the Definitions of ""Public Employee"" and ""Judicial Employee"" Those Who Have Been Employed for Less Than 6 Months","An Act To Include within the Definitions of ""Public Employee"" and ""Judicial Employee"" Those Who Have Been Employed for Less Than 6 Months",0,,2022-04-11,"PASSED TO BE ENACTED, in concurrence.",https://legiscan.com/ME/bill/LD775/2021,https://legislature.maine.gov/legis/bills/display_ps.asp?LD=775&snum=130
1472283,1806,LD776,4,Passed,2021-06-10,"An Act To Amend the Length of Time and Circumstances for Which a Sheriff May Furlough Individuals Incarcerated in a County Jail","An Act To Amend the Length of Time and Circumstances for Which a Sheriff May Furlough Individuals Incarcerated in a County Jail",0,,2021-06-10,"PASSED TO BE ENACTED, in concurrence.",https://legiscan.com/ME/bill/LD776/2021,https://legislature.maine.gov/legis/bills/display_ps.asp?LD=776&snum=130
1472292,1806,LD777,6,Failed,2021-05-19,"An Act To Correct Career and Technical Education Funding","An Act To Correct Career and Technical Education Funding",0,,2021-05-19,"Pursuant to Joint Rule 310.3 Placed in Legislative Files (DEAD)",https://legiscan.com/ME/bill/LD777/2021,https://legislature.maine.gov/legis/bills/display_ps.asp?LD=777&snum=130
1472366,1806,LD778,4,Passed,2021-06-02,"An Act To Enable Electronic Reporting of Suspected Child Abuse and Neglect for Certain Mandated Reporters","An Act To Enable Electronic Reporting of Suspected Child Abuse and Neglect for Certain Mandated Reporters",0,,2021-06-02,"PASSED TO BE ENACTED, in concurrence.",https://legiscan.com/ME/bill/LD778/2021,https://legislature.maine.gov/legis/bills/display_ps.asp?LD=778&snum=130
1472151,1806,LD779,6,Failed,2021-04-28,"An Act To Extend the Time Allowed for Selling, Distributing and Displaying the State of Maine Bicentennial Commemorative License Plate and To Allow the Maine Bicentennial Commission To Continue To Serve in 2021","An Act To Extend the Time Allowed for Selling, Distributing and Displaying the State of Maine Bicentennial Commemorative License Plate and To Allow the Maine Bicentennial Commission To Continue To Serve in 2021",0,,2021-04-28,"Pursuant to Joint Rule 310.3 Placed in Legislative Files (DEAD)",https://legiscan.com/ME/bill/LD779/2021,https://legislature.maine.gov/legis/bills/display_ps.asp?LD=779&snum=130
1472331,1806,LD780,4,Passed,2021-06-03,"An Act Regarding Uncontrolled Hazardous Substance Sites","An Act Regarding Uncontrolled Hazardous Substance Sites",0,,2021-06-03,"PASSED TO BE ENACTED, in concurrence.",https://legiscan.com/ME/bill/LD780/2021,https://legislature.maine.gov/legis/bills/display_ps.asp?LD=780&snum=130
1472409,1806,LD781,6,Failed,2022-04-25,"An Act To Strengthen Maine's Economy","An Act To Strengthen Maine's Economy",0,,2022-04-25,"Pursuant to Joint Rule 310.3 Placed in Legislative Files (DEAD)",https://legiscan.com/ME/bill/LD781/2021,https://legislature.maine.gov/legis/bills/display_ps.asp?LD=781&snum=130
1472227,1806,LD782,4,Passed,2021-06-08,"An Act To Implement the Recommendations of the Department of Corrections for Certified Batterer Intervention Programming","An Act To Implement the Recommendations of the Department of Corrections for Certified Batterer Intervention Programming",0,,2021-06-08,"PASSED TO BE ENACTED, in concurrence.",https://legiscan.com/ME/bill/LD782/2021,https://legislature.maine.gov/legis/bills/display_ps.asp?LD=782&snum=130
1472237,1806,LD783,4,Passed,2021-06-02,"An Act Regarding the Membership of the Sexual Assault Forensic Examiner Advisory Board","An Act Regarding the Membership of the Sexual Assault Forensic Examiner Advisory Board",0,,2021-06-02,"PASSED TO BE ENACTED, in concurrence.",https://legiscan.com/ME/bill/LD783/2021,https://legislature.maine.gov/legis/bills/display_ps.asp?LD=783&snum=130
1472430,1806,LD784,4,Passed,2021-05-19,"An Act To Amend the Law Governing Approval Authority over and Oversight of Certified Nursing Assistant Educational Programs","An Act To Amend the Law Governing Approval Authority over and Oversight of Certified Nursing Assistant Educational Programs",0,,2021-05-19,"PASSED TO BE ENACTED, in concurrence.",https://legiscan.com/ME/bill/LD784/2021,https://legislature.maine.gov/legis/bills/display_ps.asp?LD=784&snum=130
1472306,1806,LD785,4,Passed,2021-06-15,"An Act To Change the Standard for Taking a Person into Protective Custody","An Act To Change the Standard for Taking a Person into Protective Custody",0,,2021-06-15,"PASSED TO BE ENACTED, in concurrence.",https://legiscan.com/ME/bill/LD785/2021,https://legislature.maine.gov/legis/bills/display_ps.asp?LD=785&snum=130
1472096,1806,LD786,6,Failed,2021-06-10,"An Act To Direct the Department of Labor To Work with the Department of Education and Colleges and Universities and Career and Technical Education Centers To Develop a Preapprenticeship Program and Career Ladder for the Direct Care Workforce","An Act To Direct the Department of Labor To Work with the Department of Education and Colleges and Universities and Career and Technical Education Centers To Develop a Preapprenticeship Program and Career Ladder for the Direct Care Workforce",0,,2021-06-10,"Placed in Legislative Files (DEAD)",https://legiscan.com/ME/bill/LD786/2021,https://legislature.maine.gov/legis/bills/display_ps.asp?LD=786&snum=130
1472466,1806,LD787,6,Failed,2021-06-03,"An Act To Comprehensively Address Homelessness and Affordable Housing in Maine","An Act To Comprehensively Address Homelessness and Affordable Housing in Maine",0,,2021-06-03,"Pursuant to Joint Rule 310.3 Placed in Legislative Files (DEAD)",https://legiscan.com/ME/bill/LD787/2021,https://legislature.maine.gov/legis/bills/display_ps.asp?LD=787&snum=130
1472459,1806,LD788,4,Passed,2021-06-17,"An Act To Align the Preconviction and Post-conviction Discretionary Deductions for Time Served","An Act To Align the Preconviction and Post-conviction Discretionary Deductions for Time Served",0,,2021-06-17,"PASSED TO BE ENACTED, in concurrence.",https://legiscan.com/ME/bill/LD788/2021,https://legislature.maine.gov/legis/bills/display_ps.asp?LD=788&snum=130
1472219,1806,LD789,6,Failed,2021-06-03,"An Act To Expand Administration of Lifesaving Opioid Medication","An Act To Expand Administration of Lifesaving Opioid Medication",0,,2021-06-03,"Pursuant to Joint Rule 310.3 Placed in Legislative Files (DEAD)",https://legiscan.com/ME/bill/LD789/2021,https://legislature.maine.gov/legis/bills/display_ps.asp?LD=789&snum=130
1472302,1806,LD790,4,Passed,2021-06-03,"An Act Clarifying Patient Consent for Certain Medical Examinations","An Act Clarifying Patient Consent for Certain Medical Examinations",0,,2021-06-03,"PASSED TO BE ENACTED - Emergency - 2/3 Elected Required, in concurrence.",https://legiscan.com/ME/bill/LD790/2021,https://legislature.maine.gov/legis/bills/display_ps.asp?LD=790&snum=130
1473694,1806,LD829,6,Failed,2021-06-08,"An Act To Promote Highway Safety by Restricting the Use of Marijuana and Possession of an Open Marijuana Container in a Motor Vehicle","An Act To Promote Highway Safety by Restricting the Use of Marijuana and Possession of an Open Marijuana Container in a Motor Vehicle",0,,2021-06-08,"Placed in Legislative Files (DEAD)",https://legiscan.com/ME/bill/LD829/2021,https://legislature.maine.gov/legis/bills/display_ps.asp?LD=829&snum=130
1473245,1806,LD830,6,Failed,2022-05-09,"An Act To Restructure the Taxation of Adult Use Marijuana","An Act To Restructure the Taxation of Adult Use Marijuana",0,,2022-05-09,"In possession of the Senate when the Legislature adjourned Sine Die and was placed in the Legislative Files. (DEAD)",https://legiscan.com/ME/bill/LD830/2021,https://legislature.maine.gov/legis/bills/display_ps.asp?LD=830&snum=130
1473273,1806,LD831,6,Failed,2022-03-24,"An Act To Aid Workforce Development","An Act To Aid Workforce Development",0,,2022-03-24,"Pursuant to Joint Rule 310.3 Placed in Legislative Files (DEAD)",https://legiscan.com/ME/bill/LD831/2021,https://legislature.maine.gov/legis/bills/display_ps.asp?LD=831&snum=130
1473479,1806,LD832,6,Failed,2021-05-19,"An Act To Promote Immigrant Workforce Development and Community Integration","An Act To Promote Immigrant Workforce Development and Community Integration",0,,2021-05-19,"Pursuant to Joint Rule 310.3 Placed in Legislative Files (DEAD)",https://legiscan.com/ME/bill/LD832/2021,https://legislature.maine.gov/legis/bills/display_ps.asp?LD=832&snum=130
1473504,1806,LD833,6,Failed,2021-06-07,"An Act To Amend the Laws Governing Vaccines by Reinstating Religious Exemptions","An Act To Amend the Laws Governing Vaccines by Reinstating Religious Exemptions",0,,2021-06-07,"Placed in Legislative Files (DEAD)",https://legiscan.com/ME/bill/LD833/2021,https://legislature.maine.gov/legis/bills/display_ps.asp?LD=833&snum=130
1473716,1806,LD834,4,Passed,2021-06-16,"An Act To Ensure the Appropriate Allocation of Victim Restitution","An Act To Ensure the Appropriate Allocation of Victim Restitution",0,,2021-06-16,"PASSED TO BE ENACTED, in concurrence.",https://legiscan.com/ME/bill/LD834/2021,https://legislature.maine.gov/legis/bills/display_ps.asp?LD=834&snum=130
1473685,1806,LD835,6,Failed,2021-06-03,"An Act To Allow Citizens To Petition Government Agencies To Repeal or Modify Occupational Regulations","An Act To Allow Citizens To Petition Government Agencies To Repeal or Modify Occupational Regulations",0,,2021-06-03,"Placed in Legislative Files (DEAD)",https://legiscan.com/ME/bill/LD835/2021,https://legislature.maine.gov/legis/bills/display_ps.asp?LD=835&snum=130
1473570,1806,LD836,6,Failed,2021-04-28,"An Act To Enhance Compliance with Motor Vehicle Insurance Requirements","An Act To Enhance Compliance with Motor Vehicle Insurance Requirements",0,,2021-04-28,"Pursuant to Joint Rule 310.3 Placed in Legislative Files (DEAD)",https://legiscan.com/ME/bill/LD836/2021,https://legislature.maine.gov/legis/bills/display_ps.asp?LD=836&snum=130
1473637,1806,LD837,4,Passed,2021-06-08,"An Act To Amend the Child and Family Services and Child Protection Act","An Act To Amend the Child and Family Services and Child Protection Act",0,,2021-06-08,"PASSED TO BE ENACTED, in concurrence.",https://legiscan.com/ME/bill/LD837/2021,https://legislature.maine.gov/legis/bills/display_ps.asp?LD=837&snum=130
1473198,1806,LD838,6,Failed,2021-06-02,"An Act To Exempt Substitutes, Coaches and Temporary Employees in the Education System from Paid Sick Leave Requirements","An Act To Exempt Substitutes, Coaches and Temporary Employees in the Education System from Paid Sick Leave Requirements",0,,2021-06-02,"Placed in Legislative Files (DEAD)",https://legiscan.com/ME/bill/LD838/2021,https://legislature.maine.gov/legis/bills/display_ps.asp?LD=838&snum=130
